LECROYWR104Xi-A,51949,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,05-Oct-2023 10:22:38,0                 
Time,Ampl
4.5385034e-006,0.0646206
4.5386034e-006,0.0562459
4.5387034e-006,0.0396216
4.5388034e-006,0.0128726
4.5389034e-006,-0.0150013
4.5390034e-006,-0.0296258
4.5391034e-006,-0.025001
4.5392034e-006,-0.0133764
4.5393034e-006,-0.0122514
4.5394034e-006,-0.023251
4.5395034e-006,-0.0355006
4.5396034e-006,-0.0390004
4.5397034e-006,-0.0321257
4.5398034e-006,-0.0213761
4.5399034e-006,-0.0166263
4.5400034e-006,-0.022751
4.5401034e-006,-0.0346256
4.5402034e-006,-0.0431253
4.5403034e-006,-0.0366255
4.5404034e-006,-0.00875158
4.5405034e-006,0.0231222
4.5406034e-006,0.0349967
4.5407034e-006,0.027497
4.5408034e-006,0.0211223
4.5409034e-006,0.029247
4.5410034e-006,0.0476213
4.5411034e-006,0.0567459
4.5412034e-006,0.0451213
4.5413034e-006,0.0244971
4.5414034e-006,0.0137476
4.5415034e-006,0.0196223
4.5416034e-006,0.028247
4.5417034e-006,0.0244971
4.5418034e-006,0.00887274
4.5419034e-006,-0.00875158
4.5420034e-006,-0.0180012
4.5421034e-006,-0.0160013
4.5422034e-006,-0.0132514
4.5423034e-006,-0.0220011
4.5424034e-006,-0.0448752
4.5425034e-006,-0.0713742
4.5426034e-006,-0.0826237
4.5427034e-006,-0.0716242
4.5428034e-006,-0.0532499
4.5429034e-006,-0.0413753
4.5430034e-006,-0.0345006
4.5431034e-006,-0.0253759
4.5432034e-006,-0.0117515
4.5433034e-006,0.00137303
4.5434034e-006,0.00649783
4.5435034e-006,0.00249798
4.5436034e-006,-0.00137687
4.5437034e-006,0.00849775
4.5438034e-006,0.0322468
4.5439034e-006,0.0558709
4.5440034e-006,0.0677455
4.5441034e-006,0.0724953
4.5442034e-006,0.0827449
4.5443034e-006,0.0951194
4.5444034e-006,0.0979943
4.5445034e-006,0.0902446
4.5446034e-006,0.081245
4.5447034e-006,0.07962
4.5448034e-006,0.08087
4.5449034e-006,0.0757452
4.5450034e-006,0.0623707
4.5451034e-006,0.0464963
4.5452034e-006,0.0337468
4.5453034e-006,0.026872
4.5454034e-006,0.0243721
4.5455034e-006,0.0186224
4.5456034e-006,0.0111227
4.5457034e-006,0.0134976
4.5458034e-006,0.0267471
4.5459034e-006,0.0394966
4.5460034e-006,0.0403715
4.5461034e-006,0.0254971
4.5462034e-006,0.00112304
4.5463034e-006,-0.0162513
4.5464034e-006,-0.0165013
4.5465034e-006,-0.00962655
4.5466034e-006,-0.00912657
4.5467034e-006,-0.0138764
4.5468034e-006,-0.0190012
4.5469034e-006,-0.0207511
4.5470034e-006,-0.0126264
4.5471034e-006,0.00362294
4.5472034e-006,0.0177474
4.5473034e-006,0.0301219
4.5474034e-006,0.0462463
4.5475034e-006,0.0564959
4.5476034e-006,0.052996
4.5477034e-006,0.0509961
4.5478034e-006,0.0661205
4.5479034e-006,0.0863698
4.5480034e-006,0.0897446
4.5481034e-006,0.0756202
4.5482034e-006,0.0609957
4.5483034e-006,0.0581208
4.5484034e-006,0.0656206
4.5485034e-006,0.0699954
4.5486034e-006,0.0604958
4.5487034e-006,0.0464963
4.5488034e-006,0.0402465
4.5489034e-006,0.0366217
4.5490034e-006,0.0236222
4.5491034e-006,-0.00225183
4.5492034e-006,-0.024876
4.5493034e-006,-0.0271259
4.5494034e-006,-0.0140014
4.5495034e-006,-0.00650167
4.5496034e-006,-0.0222511
4.5497034e-006,-0.0532499
4.5498034e-006,-0.0711242
4.5499034e-006,-0.0647494
4.5500034e-006,-0.0521249
4.5501034e-006,-0.0536249
4.5502034e-006,-0.0674993
4.5503034e-006,-0.076499
4.5504034e-006,-0.0709992
4.5505034e-006,-0.0524999
4.5506034e-006,-0.0285008
4.5507034e-006,-0.00937656
4.5508034e-006,0.00274797
4.5509034e-006,0.0141225
4.5510034e-006,0.027747
4.5511034e-006,0.0439964
4.5512034e-006,0.0594958
4.5513034e-006,0.0651206
4.5514034e-006,0.0578709
4.5515034e-006,0.0462463
4.5516034e-006,0.0398715
4.5517034e-006,0.0409965
4.5518034e-006,0.0442464
4.5519034e-006,0.0408715
4.5520034e-006,0.0299969
4.5521034e-006,0.0217472
4.5522034e-006,0.0219972
4.5523034e-006,0.0203723
4.5524034e-006,0.00649783
4.5525034e-006,-0.0176262
4.5526034e-006,-0.0440002
4.5527034e-006,-0.0607496
4.5528034e-006,-0.0613746
4.5529034e-006,-0.0539998
4.5530034e-006,-0.048875
4.5531034e-006,-0.0457502
4.5532034e-006,-0.0405004
4.5533034e-006,-0.0373755
4.5534034e-006,-0.0436252
4.5535034e-006,-0.0543748
4.5536034e-006,-0.0626245
4.5537034e-006,-0.0667494
4.5538034e-006,-0.0664994
4.5539034e-006,-0.0624995
4.5540034e-006,-0.0516249
4.5541034e-006,-0.0313757
4.5542034e-006,-0.00762663
4.5543034e-006,0.00849775
4.5544034e-006,0.0132476
4.5545034e-006,0.0152475
4.5546034e-006,0.0214973
4.5547034e-006,0.0298719
4.5548034e-006,0.0393716
4.5549034e-006,0.0484962
4.5550034e-006,0.0521211
4.5551034e-006,0.0458713
4.5552034e-006,0.0336218
4.5553034e-006,0.0301219
4.5554034e-006,0.0456213
4.5555034e-006,0.0691204
4.5556034e-006,0.0788701
4.5557034e-006,0.0728703
4.5558034e-006,0.0642456
4.5559034e-006,0.054621
4.5560034e-006,0.0388716
4.5561034e-006,0.0197473
4.5562034e-006,0.0047479
4.5563034e-006,-0.000751891
4.5564034e-006,-0.000501901
4.5565034e-006,-0.0057517
4.5566034e-006,-0.023751
4.5567034e-006,-0.049625
4.5568034e-006,-0.0679993
4.5569034e-006,-0.0712492
4.5570034e-006,-0.0631245
4.5571034e-006,-0.0475001
4.5572034e-006,-0.0295008
4.5573034e-006,-0.022876
4.5574034e-006,-0.0325007
4.5575034e-006,-0.0471251
4.5576034e-006,-0.051125
4.5577034e-006,-0.0360005
4.5578034e-006,-0.00987654
4.5579034e-006,0.0136226
4.5580034e-006,0.027747
4.5581034e-006,0.0347467
4.5582034e-006,0.0417465
4.5583034e-006,0.0497462
4.5584034e-006,0.055121
4.5585034e-006,0.0562459
4.5586034e-006,0.0499962
4.5587034e-006,0.0393716
4.5588034e-006,0.0341218
4.5589034e-006,0.0373716
4.5590034e-006,0.0439964
4.5591034e-006,0.0461213
4.5592034e-006,0.0381216
4.5593034e-006,0.0203723
4.5594034e-006,-0.00587669
4.5595034e-006,-0.0352506
4.5596034e-006,-0.0573747
4.5597034e-006,-0.0687493
4.5598034e-006,-0.0734991
4.5599034e-006,-0.075124
4.5600034e-006,-0.0724991
4.5601034e-006,-0.0658744
4.5602034e-006,-0.0648744
4.5603034e-006,-0.0777489
4.5604034e-006,-0.0986231
4.5605034e-006,-0.113748
4.5606034e-006,-0.112123
4.5607034e-006,-0.0959982
4.5608034e-006,-0.0792489
4.5609034e-006,-0.0693743
4.5610034e-006,-0.0601246
4.5611034e-006,-0.0462501
4.5612034e-006,-0.0278758
4.5613034e-006,-0.00937656
4.5614034e-006,0.00137303
4.5615034e-006,-0.000376906
4.5616034e-006,-0.00950156
4.5617034e-006,-0.0131264
4.5618034e-006,-0.00225183
4.5619034e-006,0.0194973
4.5620034e-006,0.0406215
4.5621034e-006,0.0489962
4.5622034e-006,0.0434964
4.5623034e-006,0.0347467
4.5624034e-006,0.0259971
4.5625034e-006,0.0134976
4.5626034e-006,0.00162302
4.5627034e-006,-0.00275181
4.5628034e-006,0.000373066
4.5629034e-006,0.00637284
4.5630034e-006,0.00924772
4.5631034e-006,0.00549787
4.5632034e-006,-0.0057517
4.5633034e-006,-0.023876
4.5634034e-006,-0.0468751
4.5635034e-006,-0.0686243
4.5636034e-006,-0.0799988
4.5637034e-006,-0.076124
4.5638034e-006,-0.0598746
4.5639034e-006,-0.0402504
4.5640034e-006,-0.0307507
4.5641034e-006,-0.0363755
4.5642034e-006,-0.0451252
4.5643034e-006,-0.0435002
4.5644034e-006,-0.0313757
4.5645034e-006,-0.0203761
4.5646034e-006,-0.0200012
4.5647034e-006,-0.0303758
4.5648034e-006,-0.0446252
4.5649034e-006,-0.0478751
4.5650034e-006,-0.0312507
4.5651034e-006,-0.000751891
4.5652034e-006,0.0318719
4.5653034e-006,0.0569959
4.5654034e-006,0.0687454
4.5655034e-006,0.0697454
4.5656034e-006,0.0694954
4.5657034e-006,0.0744952
4.5658034e-006,0.08062
4.5659034e-006,0.0822449
4.5660034e-006,0.0772451
4.5661034e-006,0.0668705
4.5662034e-006,0.054996
4.5663034e-006,0.0388716
4.5664034e-006,0.0196223
4.5665034e-006,0.00624784
4.5666034e-006,0.00349795
4.5667034e-006,0.0047479
4.5668034e-006,-0.0031268
4.5669034e-006,-0.0217511
4.5670034e-006,-0.0380005
4.5671034e-006,-0.0446252
4.5672034e-006,-0.0442502
4.5673034e-006,-0.0450002
4.5674034e-006,-0.0482501
4.5675034e-006,-0.0445002
4.5676034e-006,-0.0338756
4.5677034e-006,-0.0282508
4.5678034e-006,-0.0335006
4.5679034e-006,-0.0400004
4.5680034e-006,-0.0397504
4.5681034e-006,-0.0378755
4.5682034e-006,-0.0381255
4.5683034e-006,-0.0342506
4.5684034e-006,-0.0196262
4.5685034e-006,0.00124803
4.5686034e-006,0.0162475
4.5687034e-006,0.0198723
4.5688034e-006,0.0152475
4.5689034e-006,0.0102477
4.5690034e-006,0.0132476
4.5691034e-006,0.0239972
4.5692034e-006,0.0324968
4.5693034e-006,0.0303719
4.5694034e-006,0.0203723
4.5695034e-006,0.0117476
4.5696034e-006,0.0109977
4.5697034e-006,0.0134976
4.5698034e-006,0.0139975
4.5699034e-006,0.0129976
4.5700034e-006,0.00937272
4.5701034e-006,-0.00025191
4.5702034e-006,-0.0145014
4.5703034e-006,-0.0263759
4.5704034e-006,-0.0345006
4.5705034e-006,-0.0416253
4.5706034e-006,-0.0436252
4.5707034e-006,-0.0357505
4.5708034e-006,-0.023251
4.5709034e-006,-0.0170013
4.5710034e-006,-0.022751
4.5711034e-006,-0.0353756
4.5712034e-006,-0.0443752
4.5713034e-006,-0.0475001
4.5714034e-006,-0.0485001
4.5715034e-006,-0.0480001
4.5716034e-006,-0.0467501
4.5717034e-006,-0.0475001
4.5718034e-006,-0.0460002
4.5719034e-006,-0.0388754
4.5720034e-006,-0.0328757
4.5721034e-006,-0.0270009
4.5722034e-006,-0.0101265
4.5723034e-006,0.0186224
4.5724034e-006,0.0444964
4.5725034e-006,0.053246
4.5726034e-006,0.0463713
4.5727034e-006,0.0369967
4.5728034e-006,0.0334968
4.5729034e-006,0.0352467
4.5730034e-006,0.0402465
4.5731034e-006,0.0457463
4.5732034e-006,0.0519961
4.5733034e-006,0.0601208
4.5734034e-006,0.0661205
4.5735034e-006,0.0664955
4.5736034e-006,0.0603708
4.5737034e-006,0.0503711
4.5738034e-006,0.0419965
4.5739034e-006,0.0369967
4.5740034e-006,0.0349967
4.5741034e-006,0.0321218
4.5742034e-006,0.0262471
4.5743034e-006,0.0244971
4.5744034e-006,0.027372
4.5745034e-006,0.028747
4.5746034e-006,0.028372
4.5747034e-006,0.0208723
4.5748034e-006,-0.000376906
4.5749034e-006,-0.0253759
4.5750034e-006,-0.0348756
4.5751034e-006,-0.0261259
4.5752034e-006,-0.0117515
4.5753034e-006,0.00249798
4.5754034e-006,0.0151225
4.5755034e-006,0.0221222
4.5756034e-006,0.0254971
4.5757034e-006,0.0314969
4.5758034e-006,0.0416215
4.5759034e-006,0.0511211
4.5760034e-006,0.0561209
4.5761034e-006,0.0631207
4.5762034e-006,0.0777451
4.5763034e-006,0.0898696
4.5764034e-006,0.0948694
4.5765034e-006,0.103869
4.5766034e-006,0.122993
4.5767034e-006,0.139993
4.5768034e-006,0.137868
4.5769034e-006,0.116369
4.5770034e-006,0.0921195
4.5771034e-006,0.07912
4.5772034e-006,0.0762452
4.5773034e-006,0.0722453
4.5774034e-006,0.0619957
4.5775034e-006,0.0499962
4.5776034e-006,0.0374966
4.5777034e-006,0.0224972
4.5778034e-006,0.00674782
4.5779034e-006,-0.00487673
4.5780034e-006,-0.00875158
4.5781034e-006,-0.00600169
4.5782034e-006,0.000498061
4.5783034e-006,0.00837276
4.5784034e-006,0.0133726
4.5785034e-006,0.0104977
4.5786034e-006,-0.00025191
4.5787034e-006,-0.00862659
4.5788034e-006,-0.0101265
4.5789034e-006,-0.0163763
4.5790034e-006,-0.0331256
4.5791034e-006,-0.0432503
4.5792034e-006,-0.0321257
4.5793034e-006,-0.00687666
4.5794034e-006,0.0193723
4.5795034e-006,0.0349967
4.5796034e-006,0.0382466
4.5797034e-006,0.0396216
4.5798034e-006,0.0441214
4.5799034e-006,0.0472463
4.5800034e-006,0.0441214
4.5801034e-006,0.0349967
4.5802034e-006,0.027247
4.5803034e-006,0.0254971
4.5804034e-006,0.0266221
4.5805034e-006,0.027747
4.5806034e-006,0.0242471
4.5807034e-006,0.0132476
4.5808034e-006,0.00124803
4.5809034e-006,-0.0031268
4.5810034e-006,0.000623056
4.5811034e-006,0.00899773
4.5812034e-006,0.0193723
4.5813034e-006,0.0243721
4.5814034e-006,0.0129976
4.5815034e-006,-0.0157513
4.5816034e-006,-0.0470001
4.5817034e-006,-0.0622495
4.5818034e-006,-0.0587497
4.5819034e-006,-0.05075
4.5820034e-006,-0.051125
4.5821034e-006,-0.0608746
4.5822034e-006,-0.0697492
4.5823034e-006,-0.0658744
4.5824034e-006,-0.049125
4.5825034e-006,-0.0302508
4.5826034e-006,-0.0192512
4.5827034e-006,-0.0162513
4.5828034e-006,-0.00950156
4.5829034e-006,0.002123
4.5830034e-006,0.00649783
4.5831034e-006,0.00237299
4.5832034e-006,-0.00137687
4.5833034e-006,-0.00025191
4.5834034e-006,0.00387293
4.5835034e-006,0.00812277
4.5836034e-006,0.0107477
4.5837034e-006,0.0133726
4.5838034e-006,0.0161225
4.5839034e-006,0.0183724
4.5840034e-006,0.0198723
4.5841034e-006,0.0198723
4.5842034e-006,0.0184974
4.5843034e-006,0.0117476
4.5844034e-006,0.000373066
4.5845034e-006,-0.0030018
4.5846034e-006,0.00637284
4.5847034e-006,0.0146225
4.5848034e-006,0.0122476
4.5849034e-006,0.00312296
4.5850034e-006,-0.00725164
4.5851034e-006,-0.0110015
4.5852034e-006,-0.00462674
4.5853034e-006,0.00187301
4.5854034e-006,0.00337295
4.5855034e-006,0.00599785
4.5856034e-006,0.0102477
4.5857034e-006,0.0126226
4.5858034e-006,0.0153725
4.5859034e-006,0.0201223
4.5860034e-006,0.0232472
4.5861034e-006,0.0241222
4.5862034e-006,0.027372
4.5863034e-006,0.0356217
4.5864034e-006,0.0468713
4.5865034e-006,0.0607457
4.5866034e-006,0.0771201
4.5867034e-006,0.0916196
4.5868034e-006,0.0964944
4.5869034e-006,0.0879947
4.5870034e-006,0.0736203
4.5871034e-006,0.0631207
4.5872034e-006,0.054996
4.5873034e-006,0.0394966
4.5874034e-006,0.0153725
4.5875034e-006,-0.0031268
4.5876034e-006,-0.00550171
4.5877034e-006,0.00424792
4.5878034e-006,0.0177474
4.5879034e-006,0.0241222
4.5880034e-006,0.0154975
4.5881034e-006,-0.00150186
4.5882034e-006,-0.0125014
4.5883034e-006,-0.0135014
4.5884034e-006,-0.00412676
4.5885034e-006,0.0119976
4.5886034e-006,0.0216222
4.5887034e-006,0.0179974
4.5888034e-006,0.00524788
4.5889034e-006,-0.00950156
4.5890034e-006,-0.0183762
4.5891034e-006,-0.0193762
4.5892034e-006,-0.0150013
4.5893034e-006,-0.00787662
4.5894034e-006,0.000123075
4.5895034e-006,0.00899773
4.5896034e-006,0.0204973
4.5897034e-006,0.0308719
4.5898034e-006,0.0326218
4.5899034e-006,0.0264971
4.5900034e-006,0.0174974
4.5901034e-006,0.0098727
4.5902034e-006,0.00487289
4.5903034e-006,-0.00187685
4.5904034e-006,-0.00937656
4.5905034e-006,-0.00900157
4.5906034e-006,-0.00025191
4.5907034e-006,0.00537287
4.5908034e-006,0.00362294
4.5909034e-006,0.000873046
4.5910034e-006,0.00224799
4.5911034e-006,0.00812277
4.5912034e-006,0.0159975
4.5913034e-006,0.0224972
4.5914034e-006,0.0226222
4.5915034e-006,0.0117476
4.5916034e-006,-0.00425176
4.5917034e-006,-0.0138764
4.5918034e-006,-0.0137514
4.5919034e-006,-0.00875158
4.5920034e-006,-0.00712665
4.5921034e-006,-0.0123764
4.5922034e-006,-0.0191262
4.5923034e-006,-0.0191262
4.5924034e-006,-0.0125014
4.5925034e-006,-0.0100015
4.5926034e-006,-0.0167513
4.5927034e-006,-0.0222511
4.5928034e-006,-0.0163763
4.5929034e-006,-0.00287681
4.5930034e-006,0.00749779
4.5931034e-006,0.0148725
4.5932034e-006,0.027122
4.5933034e-006,0.0386216
4.5934034e-006,0.0354967
4.5935034e-006,0.0227472
4.5936034e-006,0.0151225
4.5937034e-006,0.0153725
4.5938034e-006,0.0193723
4.5939034e-006,0.0234972
4.5940034e-006,0.0246221
4.5941034e-006,0.0242471
4.5942034e-006,0.0264971
4.5943034e-006,0.0303719
4.5944034e-006,0.0332468
4.5945034e-006,0.0332468
4.5946034e-006,0.0304969
4.5947034e-006,0.027372
4.5948034e-006,0.0214973
4.5949034e-006,0.0109977
4.5950034e-006,-0.00387677
4.5951034e-006,-0.0206261
4.5952034e-006,-0.0352506
4.5953034e-006,-0.0441252
4.5954034e-006,-0.0382505
4.5955034e-006,-0.0151263
4.5956034e-006,0.00937272
4.5957034e-006,0.0154975
4.5958034e-006,0.00224799
4.5959034e-006,-0.0135014
4.5960034e-006,-0.0187512
4.5961034e-006,-0.0175012
4.5962034e-006,-0.0166263
4.5963034e-006,-0.0162513
4.5964034e-006,-0.00987654
4.5965034e-006,0.0109977
4.5966034e-006,0.0391216
4.5967034e-006,0.0518711
4.5968034e-006,0.0428714
4.5969034e-006,0.0301219
4.5970034e-006,0.0341218
4.5971034e-006,0.0527461
4.5972034e-006,0.0609957
4.5973034e-006,0.0466213
4.5974034e-006,0.0231222
4.5975034e-006,0.00324796
4.5976034e-006,-0.0101265
4.5977034e-006,-0.0132514
4.5978034e-006,-0.00337679
4.5979034e-006,0.0141225
4.5980034e-006,0.0337468
4.5981034e-006,0.0494962
4.5982034e-006,0.0491212
4.5983034e-006,0.0314969
4.5984034e-006,0.0164974
4.5985034e-006,0.0184974
4.5986034e-006,0.027747
4.5987034e-006,0.028872
4.5988034e-006,0.0201223
4.5989034e-006,0.00937272
4.5990034e-006,-0.000626896
4.5991034e-006,-0.0111265
4.5992034e-006,-0.0173763
4.5993034e-006,-0.0152513
4.5994034e-006,-0.0110015
4.5995034e-006,-0.0108765
4.5996034e-006,-0.0156263
4.5997034e-006,-0.0193762
4.5998034e-006,-0.0148763
4.5999034e-006,-0.00712665
4.6000034e-006,-0.00475174
4.6001034e-006,-0.00725164
4.6002034e-006,-0.00775162
4.6003034e-006,-0.000876886
4.6004034e-006,0.0106227
4.6005034e-006,0.0193723
4.6006034e-006,0.0163725
4.6007034e-006,0.00149802
4.6008034e-006,-0.0131264
4.6009034e-006,-0.0172513
4.6010034e-006,-0.00975155
4.6011034e-006,0.00274797
4.6012034e-006,0.0114976
4.6013034e-006,0.0124976
4.6014034e-006,0.0101227
4.6015034e-006,0.00962271
4.6016034e-006,0.00937272
4.6017034e-006,0.00624784
4.6018034e-006,0.000873046
4.6019034e-006,-0.00137687
4.6020034e-006,0.000498061
4.6021034e-006,0.00162302
4.6022034e-006,-0.00225183
4.6023034e-006,-0.0127514
4.6024034e-006,-0.023876
4.6025034e-006,-0.0272509
4.6026034e-006,-0.024376
4.6027034e-006,-0.0195012
4.6028034e-006,-0.0160013
4.6029034e-006,-0.0172513
4.6030034e-006,-0.0193762
4.6031034e-006,-0.0126264
4.6032034e-006,0.00349795
4.6033034e-006,0.0166224
4.6034034e-006,0.0222472
4.6035034e-006,0.0256221
4.6036034e-006,0.0297469
4.6037034e-006,0.0333718
4.6038034e-006,0.0362467
4.6039034e-006,0.0367467
4.6040034e-006,0.0311219
4.6041034e-006,0.0246221
4.6042034e-006,0.0246221
4.6043034e-006,0.029372
4.6044034e-006,0.0339968
4.6045034e-006,0.0339968
4.6046034e-006,0.0333718
4.6047034e-006,0.0402465
4.6048034e-006,0.0484962
4.6049034e-006,0.0443714
4.6050034e-006,0.029122
4.6051034e-006,0.0149975
4.6052034e-006,0.0136226
4.6053034e-006,0.0211223
4.6054034e-006,0.0211223
4.6055034e-006,0.0099977
4.6056034e-006,-0.00237683
4.6057034e-006,-0.00937656
4.6058034e-006,-0.0110015
4.6059034e-006,-0.0122514
4.6060034e-006,-0.0156263
4.6061034e-006,-0.0147514
4.6062034e-006,-0.00237683
4.6063034e-006,0.0194973
4.6064034e-006,0.0418715
4.6065034e-006,0.053121
4.6066034e-006,0.0473713
4.6067034e-006,0.0363717
4.6068034e-006,0.0347467
4.6069034e-006,0.0397466
4.6070034e-006,0.0442464
4.6071034e-006,0.0484962
4.6072034e-006,0.0503711
4.6073034e-006,0.0461213
4.6074034e-006,0.0364967
4.6075034e-006,0.0267471
4.6076034e-006,0.0226222
4.6077034e-006,0.0238722
4.6078034e-006,0.0246221
4.6079034e-006,0.0218722
4.6080034e-006,0.0172474
4.6081034e-006,0.0172474
4.6082034e-006,0.0253721
4.6083034e-006,0.0322468
4.6084034e-006,0.0323718
4.6085034e-006,0.0308719
4.6086034e-006,0.0321218
4.6087034e-006,0.0327468
4.6088034e-006,0.0308719
4.6089034e-006,0.0262471
4.6090034e-006,0.0138725
4.6091034e-006,-0.00387677
4.6092034e-006,-0.0181262
4.6093034e-006,-0.023876
4.6094034e-006,-0.0188762
4.6095034e-006,-0.00787662
4.6096034e-006,-0.00512672
4.6097034e-006,-0.0146264
4.6098034e-006,-0.023876
4.6099034e-006,-0.023626
4.6100034e-006,-0.0163763
4.6101034e-006,-0.00737664
4.6102034e-006,-0.00212684
4.6103034e-006,-0.00287681
4.6104034e-006,-0.0030018
4.6105034e-006,0.00699781
4.6106034e-006,0.0226222
4.6107034e-006,0.027372
4.6108034e-006,0.0186224
4.6109034e-006,0.0138725
4.6110034e-006,0.0246221
4.6111034e-006,0.0418715
4.6112034e-006,0.053246
4.6113034e-006,0.0561209
4.6114034e-006,0.0499962
4.6115034e-006,0.0381216
4.6116034e-006,0.027747
4.6117034e-006,0.0228722
4.6118034e-006,0.0236222
4.6119034e-006,0.0204973
4.6120034e-006,0.0073728
4.6121034e-006,-0.00625168
4.6122034e-006,-0.0110015
4.6123034e-006,-0.00500173
4.6124034e-006,0.00912273
4.6125034e-006,0.0192473
4.6126034e-006,0.0138725
4.6127034e-006,-0.00162686
4.6128034e-006,-0.0101265
4.6129034e-006,-0.00200184
4.6130034e-006,0.0179974
4.6131034e-006,0.0326218
4.6132034e-006,0.0302469
4.6133034e-006,0.0204973
4.6134034e-006,0.0201223
4.6135034e-006,0.026997
4.6136034e-006,0.0302469
4.6137034e-006,0.0346218
4.6138034e-006,0.0427464
4.6139034e-006,0.0464963
4.6140034e-006,0.0434964
4.6141034e-006,0.0381216
4.6142034e-006,0.0339968
4.6143034e-006,0.0267471
4.6144034e-006,0.0131226
4.6145034e-006,-0.000626896
4.6146034e-006,-0.00612668
4.6147034e-006,-0.00187685
4.6148034e-006,0.00562286
4.6149034e-006,0.0117476
4.6150034e-006,0.0134976
4.6151034e-006,0.00524788
4.6152034e-006,-0.0083766
4.6153034e-006,-0.0111265
4.6154034e-006,0.000373066
4.6155034e-006,0.0101227
4.6156034e-006,0.0102477
4.6157034e-006,0.00524788
4.6158034e-006,0.000373066
4.6159034e-006,-0.00225183
4.6160034e-006,-0.00450175
4.6161034e-006,-0.00862659
4.6162034e-006,-0.0155013
4.6163034e-006,-0.0211261
4.6164034e-006,-0.0182512
4.6165034e-006,-0.00612668
4.6166034e-006,0.0101227
4.6167034e-006,0.0243721
4.6168034e-006,0.0254971
4.6169034e-006,0.00887274
4.6170034e-006,-0.0123764
4.6171034e-006,-0.0220011
4.6172034e-006,-0.0191262
4.6173034e-006,-0.0122514
4.6174034e-006,-0.00462674
4.6175034e-006,0.00349795
4.6176034e-006,0.00824776
4.6177034e-006,0.00787278
4.6178034e-006,0.00587285
4.6179034e-006,0.0047479
4.6180034e-006,0.00424792
4.6181034e-006,0.00287297
4.6182034e-006,0.00137303
4.6183034e-006,0.00662283
4.6184034e-006,0.0224972
4.6185034e-006,0.0399965
4.6186034e-006,0.0452463
4.6187034e-006,0.0388716
4.6188034e-006,0.0341218
4.6189034e-006,0.0373716
4.6190034e-006,0.0451213
4.6191034e-006,0.0524961
4.6192034e-006,0.053871
4.6193034e-006,0.0486212
4.6194034e-006,0.0406215
4.6195034e-006,0.0317469
4.6196034e-006,0.0258721
4.6197034e-006,0.0234972
4.6198034e-006,0.0202473
4.6199034e-006,0.0187474
4.6200034e-006,0.0228722
4.6201034e-006,0.028997
4.6202034e-006,0.0318719
4.6203034e-006,0.0266221
4.6204034e-006,0.0143725
4.6205034e-006,0.00587285
4.6206034e-006,0.00849775
4.6207034e-006,0.0183724
4.6208034e-006,0.029122
4.6209034e-006,0.0357467
4.6210034e-006,0.0329968
4.6211034e-006,0.0223722
4.6212034e-006,0.0132476
4.6213034e-006,0.0134976
4.6214034e-006,0.0246221
4.6215034e-006,0.0356217
4.6216034e-006,0.0357467
4.6217034e-006,0.0299969
4.6218034e-006,0.0302469
4.6219034e-006,0.0407465
4.6220034e-006,0.054996
4.6221034e-006,0.0646206
4.6222034e-006,0.0609957
4.6223034e-006,0.0426214
4.6224034e-006,0.0219972
4.6225034e-006,0.00899773
4.6226034e-006,0.00799777
4.6227034e-006,0.0171224
4.6228034e-006,0.0219972
4.6229034e-006,0.0128726
4.6230034e-006,-0.00175185
4.6231034e-006,-0.00912657
4.6232034e-006,-0.0101265
4.6233034e-006,-0.0137514
4.6234034e-006,-0.0180012
4.6235034e-006,-0.0125014
4.6236034e-006,0.00587285
4.6237034e-006,0.0248721
4.6238034e-006,0.0318719
4.6239034e-006,0.0296219
4.6240034e-006,0.026997
4.6241034e-006,0.0253721
4.6242034e-006,0.0246221
4.6243034e-006,0.0227472
4.6244034e-006,0.0136226
4.6245034e-006,-0.00112688
4.6246034e-006,-0.0106265
4.6247034e-006,-0.0103765
4.6248034e-006,-0.00750163
4.6249034e-006,-0.00787662
4.6250034e-006,-0.00850159
4.6251034e-006,-0.00550171
4.6252034e-006,0.000498061
4.6253034e-006,0.00799777
4.6254034e-006,0.0134976
4.6255034e-006,0.0131226
4.6256034e-006,0.0103727
4.6257034e-006,0.00974771
4.6258034e-006,0.00799777
4.6259034e-006,0.00312296
4.6260034e-006,0.00249798
4.6261034e-006,0.0109977
4.6262034e-006,0.0231222
4.6263034e-006,0.028872
4.6264034e-006,0.0234972
4.6265034e-006,0.0112476
4.6266034e-006,-0.00337679
4.6267034e-006,-0.0140014
4.6268034e-006,-0.0132514
4.6269034e-006,-0.00700165
4.6270034e-006,-0.00475174
4.6271034e-006,-0.00725164
4.6272034e-006,-0.0101265
4.6273034e-006,-0.0112515
4.6274034e-006,-0.0101265
4.6275034e-006,-0.00612668
4.6276034e-006,0.00124803
4.6277034e-006,0.0106227
4.6278034e-006,0.0158725
4.6279034e-006,0.0168724
4.6280034e-006,0.0166224
4.6281034e-006,0.0137476
4.6282034e-006,0.00924772
4.6283034e-006,0.00912273
4.6284034e-006,0.0223722
4.6285034e-006,0.0421215
4.6286034e-006,0.0519961
4.6287034e-006,0.0506211
4.6288034e-006,0.0406215
4.6289034e-006,0.0228722
4.6290034e-006,0.00849775
4.6291034e-006,0.0112476
4.6292034e-006,0.029247
